"","county","state","number_of_wired_bb_providers","lowest_monthly_price","percent_of_pop_w_wired_bb_coverage","fiber_penetration","state_fips_code","county_fips_code"
"466","Petersburg","Alaska",1,187.47,0.814,0,2,195
"467","Petersburg","Alaska",1,187.47,0.814,0,51,730
"468","Prince of Wales-Hyder","Alaska",0,NA,0,0,NA,NA
"469","Sitka","Alaska",1,74.99,0.98,0,2,220
"470","Skagway","Alaska",1,299.95,0.977,0,2,230
"471","Southeast Fairbanks","Alaska",1,187.47,0.023,0,NA,NA
"472","Valdez-Cordova","Alaska",3,139.99,0.872,0,NA,NA
"473","Wade Hampton","Alaska",0,NA,0,0,NA,NA
"474","Wrangell","Alaska",1,187.47,0.901,0,2,275
"475","Yakutat","Alaska",0,NA,0,0,2,282
"476","Yukon-Koyukuk","Alaska",0,NA,0,0,NA,NA
"477","Apache","Arizona",1,90.95,0.002,0.002,4,1
"478","Cochise","Arizona",4,83.97,0.695,0.039,4,3
"479","Coconino","Arizona",4,58.36,0.65,0.009,4,5
"480","Gila","Arizona",4,84.17,0.717,0.013,4,7
"481","Graham","Arizona",3,59.98,0.679,0.269,4,9
"482","Graham","Arizona",3,59.98,0.679,0.269,20,65
"483","Graham","Arizona",3,59.98,0.679,0.269,37,75
"484","Greenlee","Arizona",2,59.98,0.57,0.288,4,11
"485","La Paz","Arizona",2,50.47,0.516,0,NA,NA
"486","Maricopa","Arizona",4,79.35,0.944,0.052,4,13
"487","Mohave","Arizona",2,66.97,0.806,0.022,4,15
"488","Navajo","Arizona",1,55,0.454,0,4,17
"489","Pima","Arizona",4,83.49,0.934,0.056,4,19
"490","Pinal","Arizona",6,85,0.732,0.042,4,21
"491","Santa Cruz","Arizona",2,59.97,0.841,0,NA,NA
"492","Yavapai","Arizona",5,82.22,0.87,0.028,4,25
"493","Yuma","Arizona",3,67.97,0.92,0.008,4,27
"494","Yuma","Arizona",3,67.97,0.92,0.008,8,125
"495","Arkansas","Arkansas",3,50,0.153,0,5,1
"496","Ashley","Arkansas",3,63.33,0.26,0,5,3
"497","Baxter","Arkansas",6,55,0.796,0.308,5,5
"498","Benton","Arkansas",9,72.85,0.931,0.179,5,7
"499","Benton","Arkansas",9,72.85,0.931,0.179,18,7
"500","Benton","Arkansas",9,72.85,0.931,0.179,19,11
"501","Benton","Arkansas",9,72.85,0.931,0.179,27,9
"502","Benton","Arkansas",9,72.85,0.931,0.179,28,9
"503","Benton","Arkansas",9,72.85,0.931,0.179,29,15
"504","Benton","Arkansas",9,72.85,0.931,0.179,41,3
"505","Benton","Arkansas",9,72.85,0.931,0.179,47,5
"506","Benton","Arkansas",9,72.85,0.931,0.179,53,5
"507","Boone","Arkansas",4,63.65,0.784,0.05,5,9
"508","Boone","Arkansas",4,63.65,0.784,0.05,17,7
"509","Boone","Arkansas",4,63.65,0.784,0.05,18,11
"510","Boone","Arkansas",4,63.65,0.784,0.05,19,15
"511","Boone","Arkansas",4,63.65,0.784,0.05,21,15
"512","Boone","Arkansas",4,63.65,0.784,0.05,29,19
"513","Boone","Arkansas",4,63.65,0.784,0.05,31,11
"514","Boone","Arkansas",4,63.65,0.784,0.05,54,5
"515","Bradley","Arkansas",1,77.98,0.628,0.009,5,11
"516","Bradley","Arkansas",1,77.98,0.628,0.009,47,11
"517","Calhoun","Arkansas",1,60,0.069,0,1,15
"518","Calhoun","Arkansas",1,60,0.069,0,5,13
"519","Calhoun","Arkansas",1,60,0.069,0,12,13
"520","Calhoun","Arkansas",1,60,0.069,0,13,37
"521","Calhoun","Arkansas",1,60,0.069,0,17,13
"522","Calhoun","Arkansas",1,60,0.069,0,19,25
"523","Calhoun","Arkansas",1,60,0.069,0,26,25
"524","Calhoun","Arkansas",1,60,0.069,0,28,13
"525","Calhoun","Arkansas",1,60,0.069,0,45,17
"526","Calhoun","Arkansas",1,60,0.069,0,48,57
"527","Calhoun","Arkansas",1,60,0.069,0,54,13
"528","Carroll","Arkansas",3,70.24,0.71,0,5,15
"529","Carroll","Arkansas",3,70.24,0.71,0,13,45
"530","Carroll","Arkansas",3,70.24,0.71,0,17,15
"531","Carroll","Arkansas",3,70.24,0.71,0,18,15
"532","Carroll","Arkansas",3,70.24,0.71,0,19,27
"533","Carroll","Arkansas",3,70.24,0.71,0,21,41
"534","Carroll","Arkansas",3,70.24,0.71,0,24,13
"535","Carroll","Arkansas",3,70.24,0.71,0,28,15
"536","Carroll","Arkansas",3,70.24,0.71,0,29,33
"537","Carroll","Arkansas",3,70.24,0.71,0,33,3
"538","Carroll","Arkansas",3,70.24,0.71,0,39,19
"539","Carroll","Arkansas",3,70.24,0.71,0,47,17
"540","Carroll","Arkansas",3,70.24,0.71,0,51,35
"541","Chicot","Arkansas",1,42.5,0.544,0,5,17
"542","Clark","Arkansas",2,48.31,0.773,0.01,5,19
"543","Clark","Arkansas",2,48.31,0.773,0.01,16,33
"544","Clark","Arkansas",2,48.31,0.773,0.01,17,23
"545","Clark","Arkansas",2,48.31,0.773,0.01,18,19
"546","Clark","Arkansas",2,48.31,0.773,0.01,20,25
"547","Clark","Arkansas",2,48.31,0.773,0.01,21,49
"548","Clark","Arkansas",2,48.31,0.773,0.01,29,45
"549","Clark","Arkansas",2,48.31,0.773,0.01,32,3
"550","Clark","Arkansas",2,48.31,0.773,0.01,39,23
"551","Clark","Arkansas",2,48.31,0.773,0.01,46,25
"552","Clark","Arkansas",2,48.31,0.773,0.01,53,11
"553","Clark","Arkansas",2,48.31,0.773,0.01,55,19
"554","Clay","Arkansas",3,52.5,0.675,0.004,1,27
"555","Clay","Arkansas",3,52.5,0.675,0.004,5,21
"556","Clay","Arkansas",3,52.5,0.675,0.004,12,19
"557","Clay","Arkansas",3,52.5,0.675,0.004,13,61
"558","Clay","Arkansas",3,52.5,0.675,0.004,17,25
"559","Clay","Arkansas",3,52.5,0.675,0.004,18,21
"560","Clay","Arkansas",3,52.5,0.675,0.004,19,41
"561","Clay","Arkansas",3,52.5,0.675,0.004,20,27
"562","Clay","Arkansas",3,52.5,0.675,0.004,21,51
"563","Clay","Arkansas",3,52.5,0.675,0.004,27,27
"564","Clay","Arkansas",3,52.5,0.675,0.004,28,25
"565","Clay","Arkansas",3,52.5,0.675,0.004,29,47
"566","Clay","Arkansas",3,52.5,0.675,0.004,31,35
"567","Clay","Arkansas",3,52.5,0.675,0.004,37,43
"568","Clay","Arkansas",3,52.5,0.675,0.004,46,27
"569","Clay","Arkansas",3,52.5,0.675,0.004,47,27
"570","Clay","Arkansas",3,52.5,0.675,0.004,48,77
"571","Clay","Arkansas",3,52.5,0.675,0.004,54,15
"572","Cleburne","Arkansas",4,54.99,0.537,0.002,1,29
"573","Cleburne","Arkansas",4,54.99,0.537,0.002,5,23
"574","Cleveland","Arkansas",3,77.98,0.841,0.84,5,25
"575","Cleveland","Arkansas",3,77.98,0.841,0.84,37,45
"576","Cleveland","Arkansas",3,77.98,0.841,0.84,40,27
"577","Columbia","Arkansas",4,62.98,0.702,0.09,5,27
"578","Columbia","Arkansas",4,62.98,0.702,0.09,12,23
"579","Columbia","Arkansas",4,62.98,0.702,0.09,13,73
"580","Columbia","Arkansas",4,62.98,0.702,0.09,36,21
"581","Columbia","Arkansas",4,62.98,0.702,0.09,41,9
"582","Columbia","Arkansas",4,62.98,0.702,0.09,42,37
"583","Columbia","Arkansas",4,62.98,0.702,0.09,53,13
"584","Columbia","Arkansas",4,62.98,0.702,0.09,55,21
"585","Conway","Arkansas",3,47.5,0.454,0,5,29
"586","Craighead","Arkansas",5,63.71,0.886,0.047,5,31
"587","Crawford","Arkansas",5,64.16,0.865,0.006,5,33
"588","Crawford","Arkansas",5,64.16,0.865,0.006,13,79
"589","Crawford","Arkansas",5,64.16,0.865,0.006,17,33
"590","Crawford","Arkansas",5,64.16,0.865,0.006,18,25
"591","Crawford","Arkansas",5,64.16,0.865,0.006,19,47
"592","Crawford","Arkansas",5,64.16,0.865,0.006,20,37
"593","Crawford","Arkansas",5,64.16,0.865,0.006,26,39
"594","Crawford","Arkansas",5,64.16,0.865,0.006,29,55
"595","Crawford","Arkansas",5,64.16,0.865,0.006,39,33
"596","Crawford","Arkansas",5,64.16,0.865,0.006,42,39
"597","Crawford","Arkansas",5,64.16,0.865,0.006,55,23
"598","Crittenden","Arkansas",2,65.82,0.799,0.006,5,35
"599","Crittenden","Arkansas",2,65.82,0.799,0.006,21,55
"600","Cross","Arkansas",4,69.98,0.59,0.012,5,37
"601","Dallas","Arkansas",1,54.98,0.374,0,1,47
"602","Dallas","Arkansas",1,54.98,0.374,0,5,39
"603","Dallas","Arkansas",1,54.98,0.374,0,19,49
"604","Dallas","Arkansas",1,54.98,0.374,0,29,59
"605","Dallas","Arkansas",1,54.98,0.374,0,48,113
"606","Desha","Arkansas",3,42.5,0.73,0,5,41
"607","Drew","Arkansas",3,42.5,0.685,0,5,43
"608","Faulkner","Arkansas",9,56.99,0.816,0.078,5,45
"609","Franklin","Arkansas",4,50.49,0.273,0.014,1,59
"610","Franklin","Arkansas",4,50.49,0.273,0.014,5,47
"611","Franklin","Arkansas",4,50.49,0.273,0.014,12,37
"612","Franklin","Arkansas",4,50.49,0.273,0.014,13,119
"613","Franklin","Arkansas",4,50.49,0.273,0.014,16,41
"614","Franklin","Arkansas",4,50.49,0.273,0.014,17,55
"615","Franklin","Arkansas",4,50.49,0.273,0.014,18,47
"616","Franklin","Arkansas",4,50.49,0.273,0.014,19,69
"617","Franklin","Arkansas",4,50.49,0.273,0.014,20,59
"618","Franklin","Arkansas",4,50.49,0.273,0.014,21,73
"619","Franklin","Arkansas",4,50.49,0.273,0.014,22,41
"620","Franklin","Arkansas",4,50.49,0.273,0.014,23,7
"621","Franklin","Arkansas",4,50.49,0.273,0.014,25,11
"622","Franklin","Arkansas",4,50.49,0.273,0.014,28,37
"623","Franklin","Arkansas",4,50.49,0.273,0.014,29,71
"624","Franklin","Arkansas",4,50.49,0.273,0.014,31,61
"625","Franklin","Arkansas",4,50.49,0.273,0.014,36,33
"626","Franklin","Arkansas",4,50.49,0.273,0.014,37,69
"627","Franklin","Arkansas",4,50.49,0.273,0.014,39,49
"628","Franklin","Arkansas",4,50.49,0.273,0.014,42,55
"629","Franklin","Arkansas",4,50.49,0.273,0.014,47,51
"630","Franklin","Arkansas",4,50.49,0.273,0.014,48,159
"631","Franklin","Arkansas",4,50.49,0.273,0.014,50,11
"632","Franklin","Arkansas",4,50.49,0.273,0.014,51,67
"633","Franklin","Arkansas",4,50.49,0.273,0.014,51,620
"634","Franklin","Arkansas",4,50.49,0.273,0.014,53,21
"635","Fulton","Arkansas",4,77.47,0.42,0.172,5,49
"636","Fulton","Arkansas",4,77.47,0.42,0.172,13,121
"637","Fulton","Arkansas",4,77.47,0.42,0.172,17,57
"638","Fulton","Arkansas",4,77.47,0.42,0.172,18,49
"639","Fulton","Arkansas",4,77.47,0.42,0.172,21,75
"640","Fulton","Arkansas",4,77.47,0.42,0.172,36,35
"641","Fulton","Arkansas",4,77.47,0.42,0.172,39,51
"642","Fulton","Arkansas",4,77.47,0.42,0.172,42,57
"643","Garland","Arkansas",4,63.12,0.857,0.009,5,51
"644","Grant","Arkansas",4,63.65,0.484,0.032,5,53
"645","Grant","Arkansas",4,63.65,0.484,0.032,18,53
"646","Grant","Arkansas",4,63.65,0.484,0.032,20,67
"647","Grant","Arkansas",4,63.65,0.484,0.032,21,81
"648","Grant","Arkansas",4,63.65,0.484,0.032,22,43
"649","Grant","Arkansas",4,63.65,0.484,0.032,27,51
"650","Grant","Arkansas",4,63.65,0.484,0.032,31,75
"651","Grant","Arkansas",4,63.65,0.484,0.032,35,17
"652","Grant","Arkansas",4,63.65,0.484,0.032,38,37
"653","Grant","Arkansas",4,63.65,0.484,0.032,40,53
"654","Grant","Arkansas",4,63.65,0.484,0.032,41,23
"655","Grant","Arkansas",4,63.65,0.484,0.032,46,51
"656","Grant","Arkansas",4,63.65,0.484,0.032,53,25
"657","Grant","Arkansas",4,63.65,0.484,0.032,54,23
"658","Grant","Arkansas",4,63.65,0.484,0.032,55,43
"659","Greene","Arkansas",7,65.99,0.745,0.137,1,63
"660","Greene","Arkansas",7,65.99,0.745,0.137,5,55
"661","Greene","Arkansas",7,65.99,0.745,0.137,13,133
"662","Greene","Arkansas",7,65.99,0.745,0.137,17,61
"663","Greene","Arkansas",7,65.99,0.745,0.137,18,55
"664","Greene","Arkansas",7,65.99,0.745,0.137,19,73
"665","Greene","Arkansas",7,65.99,0.745,0.137,28,41
"666","Greene","Arkansas",7,65.99,0.745,0.137,29,77
"667","Greene","Arkansas",7,65.99,0.745,0.137,36,39
"668","Greene","Arkansas",7,65.99,0.745,0.137,37,79
"669","Greene","Arkansas",7,65.99,0.745,0.137,39,57
"670","Greene","Arkansas",7,65.99,0.745,0.137,42,59
"671","Greene","Arkansas",7,65.99,0.745,0.137,47,59
"672","Greene","Arkansas",7,65.99,0.745,0.137,51,79
"673","Hempstead","Arkansas",4,51.18,0.656,0.176,5,57
"674","Hot Spring","Arkansas",5,43.72,0.486,0.04,NA,NA
"675","Howard","Arkansas",3,56.48,0.165,0.026,5,61
"676","Howard","Arkansas",3,56.48,0.165,0.026,18,67
"677","Howard","Arkansas",3,56.48,0.165,0.026,19,89
"678","Howard","Arkansas",3,56.48,0.165,0.026,24,27
"679","Howard","Arkansas",3,56.48,0.165,0.026,29,89
"680","Howard","Arkansas",3,56.48,0.165,0.026,31,93
"681","Howard","Arkansas",3,56.48,0.165,0.026,48,227
"682","Independence","Arkansas",2,69.99,0.656,0.257,5,63
"683","Izard","Arkansas",5,89.95,0.554,0.274,5,65
"684","Jackson","Arkansas",5,56.25,0.8,0.007,1,71
"685","Jackson","Arkansas",5,56.25,0.8,0.007,5,67
"686","Jackson","Arkansas",5,56.25,0.8,0.007,8,57
"687","Jackson","Arkansas",5,56.25,0.8,0.007,12,63
"688","Jackson","Arkansas",5,56.25,0.8,0.007,13,157
"689","Jackson","Arkansas",5,56.25,0.8,0.007,17,77
"690","Jackson","Arkansas",5,56.25,0.8,0.007,18,71
"691","Jackson","Arkansas",5,56.25,0.8,0.007,19,97
"692","Jackson","Arkansas",5,56.25,0.8,0.007,20,85
"693","Jackson","Arkansas",5,56.25,0.8,0.007,21,109
"694","Jackson","Arkansas",5,56.25,0.8,0.007,22,49
"695","Jackson","Arkansas",5,56.25,0.8,0.007,26,75
"696","Jackson","Arkansas",5,56.25,0.8,0.007,27,63
"697","Jackson","Arkansas",5,56.25,0.8,0.007,28,59
"698","Jackson","Arkansas",5,56.25,0.8,0.007,29,95
"699","Jackson","Arkansas",5,56.25,0.8,0.007,37,99
"700","Jackson","Arkansas",5,56.25,0.8,0.007,39,79
"701","Jackson","Arkansas",5,56.25,0.8,0.007,40,65
"702","Jackson","Arkansas",5,56.25,0.8,0.007,41,29
"703","Jackson","Arkansas",5,56.25,0.8,0.007,46,71
"704","Jackson","Arkansas",5,56.25,0.8,0.007,47,87
"705","Jackson","Arkansas",5,56.25,0.8,0.007,48,239
"706","Jackson","Arkansas",5,56.25,0.8,0.007,54,35
"707","Jackson","Arkansas",5,56.25,0.8,0.007,55,53
"708","Jefferson","Arkansas",6,57.18,0.58,0.01,1,73
"709","Jefferson","Arkansas",6,57.18,0.58,0.01,5,69
"710","Jefferson","Arkansas",6,57.18,0.58,0.01,8,59
"711","Jefferson","Arkansas",6,57.18,0.58,0.01,12,65
"712","Jefferson","Arkansas",6,57.18,0.58,0.01,13,163
"713","Jefferson","Arkansas",6,57.18,0.58,0.01,16,51
"714","Jefferson","Arkansas",6,57.18,0.58,0.01,17,81
"715","Jefferson","Arkansas",6,57.18,0.58,0.01,18,77
"716","Jefferson","Arkansas",6,57.18,0.58,0.01,19,101
"717","Jefferson","Arkansas",6,57.18,0.58,0.01,20,87
"718","Jefferson","Arkansas",6,57.18,0.58,0.01,21,111
"719","Jefferson","Arkansas",6,57.18,0.58,0.01,22,51
"720","Jefferson","Arkansas",6,57.18,0.58,0.01,22,53
"721","Jefferson","Arkansas",6,57.18,0.58,0.01,28,63
"722","Jefferson","Arkansas",6,57.18,0.58,0.01,28,65
"723","Jefferson","Arkansas",6,57.18,0.58,0.01,29,99
"724","Jefferson","Arkansas",6,57.18,0.58,0.01,30,43
"725","Jefferson","Arkansas",6,57.18,0.58,0.01,31,95
"726","Jefferson","Arkansas",6,57.18,0.58,0.01,36,45
"727","Jefferson","Arkansas",6,57.18,0.58,0.01,39,81
"728","Jefferson","Arkansas",6,57.18,0.58,0.01,40,67
"729","Jefferson","Arkansas",6,57.18,0.58,0.01,41,31
"730","Jefferson","Arkansas",6,57.18,0.58,0.01,42,65
"731","Jefferson","Arkansas",6,57.18,0.58,0.01,47,89
"732","Jefferson","Arkansas",6,57.18,0.58,0.01,48,245
"733","Jefferson","Arkansas",6,57.18,0.58,0.01,53,31
"734","Jefferson","Arkansas",6,57.18,0.58,0.01,54,37
"735","Jefferson","Arkansas",6,57.18,0.58,0.01,55,55
"736","Johnson","Arkansas",3,50,0.596,0.016,5,71
"737","Johnson","Arkansas",3,50,0.596,0.016,13,167
"738","Johnson","Arkansas",3,50,0.596,0.016,17,87
"739","Johnson","Arkansas",3,50,0.596,0.016,18,81
"740","Johnson","Arkansas",3,50,0.596,0.016,19,103
"741","Johnson","Arkansas",3,50,0.596,0.016,20,91
"742","Johnson","Arkansas",3,50,0.596,0.016,21,115
"743","Johnson","Arkansas",3,50,0.596,0.016,29,101
"744","Johnson","Arkansas",3,50,0.596,0.016,31,97
"745","Johnson","Arkansas",3,50,0.596,0.016,47,91
"746","Johnson","Arkansas",3,50,0.596,0.016,48,251
"747","Johnson","Arkansas",3,50,0.596,0.016,56,19
"748","Lafayette","Arkansas",4,62.48,0.148,0.002,5,73
"749","Lafayette","Arkansas",4,62.48,0.148,0.002,12,67
"750","Lafayette","Arkansas",4,62.48,0.148,0.002,22,55
"751","Lafayette","Arkansas",4,62.48,0.148,0.002,28,71
"752","Lafayette","Arkansas",4,62.48,0.148,0.002,29,107
"753","Lafayette","Arkansas",4,62.48,0.148,0.002,55,65
"754","Lawrence","Arkansas",3,69.99,0.483,0.001,1,79
"755","Lawrence","Arkansas",3,69.99,0.483,0.001,5,75
"756","Lawrence","Arkansas",3,69.99,0.483,0.001,17,101
"757","Lawrence","Arkansas",3,69.99,0.483,0.001,18,93
"758","Lawrence","Arkansas",3,69.99,0.483,0.001,21,127
"759","Lawrence","Arkansas",3,69.99,0.483,0.001,28,77
"760","Lawrence","Arkansas",3,69.99,0.483,0.001,29,109
"761","Lawrence","Arkansas",3,69.99,0.483,0.001,39,87
"762","Lawrence","Arkansas",3,69.99,0.483,0.001,42,73
"763","Lawrence","Arkansas",3,69.99,0.483,0.001,46,81
"764","Lawrence","Arkansas",3,69.99,0.483,0.001,47,99
"765","Lee","Arkansas",1,55.98,0.326,0,1,81
"766","Lee","Arkansas",1,55.98,0.326,0,5,77
"767","Lee","Arkansas",1,55.98,0.326,0,12,71
"768","Lee","Arkansas",1,55.98,0.326,0,13,177
"769","Lee","Arkansas",1,55.98,0.326,0,17,103
"770","Lee","Arkansas",1,55.98,0.326,0,19,111
"771","Lee","Arkansas",1,55.98,0.326,0,21,129
"772","Lee","Arkansas",1,55.98,0.326,0,28,81
"773","Lee","Arkansas",1,55.98,0.326,0,37,105
"774","Lee","Arkansas",1,55.98,0.326,0,45,61
"775","Lee","Arkansas",1,55.98,0.326,0,48,287
"776","Lee","Arkansas",1,55.98,0.326,0,51,105
"777","Lincoln","Arkansas",4,77.98,0.194,0.015,5,79
"778","Lincoln","Arkansas",4,77.98,0.194,0.015,8,73
"779","Lincoln","Arkansas",4,77.98,0.194,0.015,13,181
"780","Lincoln","Arkansas",4,77.98,0.194,0.015,16,63
"781","Lincoln","Arkansas",4,77.98,0.194,0.015,20,105
"782","Lincoln","Arkansas",4,77.98,0.194,0.015,21,137
"783","Lincoln","Arkansas",4,77.98,0.194,0.015,22,61
"784","Lincoln","Arkansas",4,77.98,0.194,0.015,23,15
"785","Lincoln","Arkansas",4,77.98,0.194,0.015,27,81
"786","Lincoln","Arkansas",4,77.98,0.194,0.015,28,85
"787","Lincoln","Arkansas",4,77.98,0.194,0.015,29,113
"788","Lincoln","Arkansas",4,77.98,0.194,0.015,30,53
"789","Lincoln","Arkansas",4,77.98,0.194,0.015,31,111
"790","Lincoln","Arkansas",4,77.98,0.194,0.015,32,17
"791","Lincoln","Arkansas",4,77.98,0.194,0.015,35,27
"792","Lincoln","Arkansas",4,77.98,0.194,0.015,37,109
"793","Lincoln","Arkansas",4,77.98,0.194,0.015,40,81
"794","Lincoln","Arkansas",4,77.98,0.194,0.015,41,41
"795","Lincoln","Arkansas",4,77.98,0.194,0.015,46,83
"796","Lincoln","Arkansas",4,77.98,0.194,0.015,47,103
"797","Lincoln","Arkansas",4,77.98,0.194,0.015,53,43
"798","Lincoln","Arkansas",4,77.98,0.194,0.015,54,43
"799","Lincoln","Arkansas",4,77.98,0.194,0.015,55,69
"800","Lincoln","Arkansas",4,77.98,0.194,0.015,56,23
"801","Little River","Arkansas",2,59.98,0.54,0.003,NA,NA
"802","Logan","Arkansas",2,50.49,0.269,0,5,83
"803","Logan","Arkansas",2,50.49,0.269,0,8,75
"804","Logan","Arkansas",2,50.49,0.269,0,17,107
"805","Logan","Arkansas",2,50.49,0.269,0,20,109
"806","Logan","Arkansas",2,50.49,0.269,0,21,141
"807","Logan","Arkansas",2,50.49,0.269,0,31,113
"808","Logan","Arkansas",2,50.49,0.269,0,38,47
"809","Logan","Arkansas",2,50.49,0.269,0,39,91
"810","Logan","Arkansas",2,50.49,0.269,0,40,83
"811","Logan","Arkansas",2,50.49,0.269,0,54,45
"812","Lonoke","Arkansas",7,65.99,0.794,0.125,5,85
"813","Madison","Arkansas",5,58.31,0.378,0.349,1,89
"814","Madison","Arkansas",5,58.31,0.378,0.349,5,87
"815","Madison","Arkansas",5,58.31,0.378,0.349,12,79
"816","Madison","Arkansas",5,58.31,0.378,0.349,13,195
"817","Madison","Arkansas",5,58.31,0.378,0.349,16,65
"818","Madison","Arkansas",5,58.31,0.378,0.349,17,119
"819","Madison","Arkansas",5,58.31,0.378,0.349,18,95
"820","Madison","Arkansas",5,58.31,0.378,0.349,19,121
"821","Madison","Arkansas",5,58.31,0.378,0.349,21,151
"822","Madison","Arkansas",5,58.31,0.378,0.349,22,65
"823","Madison","Arkansas",5,58.31,0.378,0.349,28,89
"824","Madison","Arkansas",5,58.31,0.378,0.349,29,123
"825","Madison","Arkansas",5,58.31,0.378,0.349,30,57
"826","Madison","Arkansas",5,58.31,0.378,0.349,31,119
"827","Madison","Arkansas",5,58.31,0.378,0.349,36,53
"828","Madison","Arkansas",5,58.31,0.378,0.349,37,115
"829","Madison","Arkansas",5,58.31,0.378,0.349,39,97
"830","Madison","Arkansas",5,58.31,0.378,0.349,47,113
"831","Madison","Arkansas",5,58.31,0.378,0.349,48,313
"832","Madison","Arkansas",5,58.31,0.378,0.349,51,113
"833","Marion","Arkansas",6,56.48,0.586,0.415,1,93
"834","Marion","Arkansas",6,56.48,0.586,0.415,5,89
"835","Marion","Arkansas",6,56.48,0.586,0.415,12,83
"836","Marion","Arkansas",6,56.48,0.586,0.415,13,197
"837","Marion","Arkansas",6,56.48,0.586,0.415,17,121
"838","Marion","Arkansas",6,56.48,0.586,0.415,18,97
"839","Marion","Arkansas",6,56.48,0.586,0.415,19,125
"840","Marion","Arkansas",6,56.48,0.586,0.415,20,115
"841","Marion","Arkansas",6,56.48,0.586,0.415,21,155
"842","Marion","Arkansas",6,56.48,0.586,0.415,28,91
"843","Marion","Arkansas",6,56.48,0.586,0.415,29,127
"844","Marion","Arkansas",6,56.48,0.586,0.415,39,101
"845","Marion","Arkansas",6,56.48,0.586,0.415,41,47
"846","Marion","Arkansas",6,56.48,0.586,0.415,45,67
"847","Marion","Arkansas",6,56.48,0.586,0.415,47,115
"848","Marion","Arkansas",6,56.48,0.586,0.415,48,315
"849","Marion","Arkansas",6,56.48,0.586,0.415,54,49
"850","Miller","Arkansas",3,60.24,0.919,0.176,5,91
"851","Miller","Arkansas",3,60.24,0.919,0.176,13,201
"852","Miller","Arkansas",3,60.24,0.919,0.176,29,131
"853","Mississippi","Arkansas",3,61.25,0.743,0.009,5,93
"854","Mississippi","Arkansas",3,61.25,0.743,0.009,29,133
"855","Monroe","Arkansas",3,63.66,0.183,0.018,1,99
"856","Monroe","Arkansas",3,63.66,0.183,0.018,5,95
"857","Monroe","Arkansas",3,63.66,0.183,0.018,12,87
"858","Monroe","Arkansas",3,63.66,0.183,0.018,13,207
"859","Monroe","Arkansas",3,63.66,0.183,0.018,17,133
"860","Monroe","Arkansas",3,63.66,0.183,0.018,18,105
"861","Monroe","Arkansas",3,63.66,0.183,0.018,19,135
"862","Monroe","Arkansas",3,63.66,0.183,0.018,21,171
"863","Monroe","Arkansas",3,63.66,0.183,0.018,26,115
"864","Monroe","Arkansas",3,63.66,0.183,0.018,28,95
"865","Monroe","Arkansas",3,63.66,0.183,0.018,29,137
"866","Monroe","Arkansas",3,63.66,0.183,0.018,36,55
"867","Monroe","Arkansas",3,63.66,0.183,0.018,39,111
"868","Monroe","Arkansas",3,63.66,0.183,0.018,42,89
"869","Monroe","Arkansas",3,63.66,0.183,0.018,47,123
"870","Monroe","Arkansas",3,63.66,0.183,0.018,54,63
"871","Monroe","Arkansas",3,63.66,0.183,0.018,55,81
"872","Montgomery","Arkansas",1,34.99,0.428,0,1,101
"873","Montgomery","Arkansas",1,34.99,0.428,0,5,97
"874","Montgomery","Arkansas",1,34.99,0.428,0,13,209
"875","Montgomery","Arkansas",1,34.99,0.428,0,17,135
"876","Montgomery","Arkansas",1,34.99,0.428,0,18,107
"877","Montgomery","Arkansas",1,34.99,0.428,0,19,137
"878","Montgomery","Arkansas",1,34.99,0.428,0,20,125
"879","Montgomery","Arkansas",1,34.99,0.428,0,21,173
"880","Montgomery","Arkansas",1,34.99,0.428,0,24,31
"881","Montgomery","Arkansas",1,34.99,0.428,0,28,97
"882","Montgomery","Arkansas",1,34.99,0.428,0,29,139
"883","Montgomery","Arkansas",1,34.99,0.428,0,36,57
"884","Montgomery","Arkansas",1,34.99,0.428,0,37,123
"885","Montgomery","Arkansas",1,34.99,0.428,0,39,113
"886","Montgomery","Arkansas",1,34.99,0.428,0,42,91
"887","Montgomery","Arkansas",1,34.99,0.428,0,47,125
"888","Montgomery","Arkansas",1,34.99,0.428,0,48,339
