"","county","State","percent_white","percent_black","percent_indigenous","percent_asian","percent_pacific_islander","percent_hispanic_latino","state_fips_code","county_fips_code"
"7532","Clay"," Missouri",89.3,7.6,1.6,3,0.4,6.7,29,47
"7533","Clay"," Missouri",89.3,7.6,1.6,3,0.4,6.7,31,35
"7534","Clay"," Missouri",89.3,7.6,1.6,3,0.4,6.7,37,43
"7535","Clay"," Missouri",89.3,7.6,1.6,3,0.4,6.7,46,27
"7536","Clay"," Missouri",89.3,7.6,1.6,3,0.4,6.7,47,27
"7537","Clay"," Missouri",89.3,7.6,1.6,3,0.4,6.7,48,77
"7538","Clay"," Missouri",89.3,7.6,1.6,3,0.4,6.7,54,15
"7539","Clinton"," Missouri",96.3,2.5,1.4,0.4,0.1,2.1,17,27
"7540","Clinton"," Missouri",96.3,2.5,1.4,0.4,0.1,2.1,18,23
"7541","Clinton"," Missouri",96.3,2.5,1.4,0.4,0.1,2.1,19,45
"7542","Clinton"," Missouri",96.3,2.5,1.4,0.4,0.1,2.1,21,53
"7543","Clinton"," Missouri",96.3,2.5,1.4,0.4,0.1,2.1,26,37
"7544","Clinton"," Missouri",96.3,2.5,1.4,0.4,0.1,2.1,29,49
"7545","Clinton"," Missouri",96.3,2.5,1.4,0.4,0.1,2.1,36,19
"7546","Clinton"," Missouri",96.3,2.5,1.4,0.4,0.1,2.1,39,27
"7547","Clinton"," Missouri",96.3,2.5,1.4,0.4,0.1,2.1,42,35
"7548","Cole"," Missouri",85.5,13.2,1.1,1.9,0.1,2.8,29,51
"7549","Cooper"," Missouri",92.3,8,1.2,0.9,0.1,1.9,29,53
"7550","Crawford"," Missouri",98.9,0.8,1.4,0.6,0,1.9,5,33
"7551","Crawford"," Missouri",98.9,0.8,1.4,0.6,0,1.9,13,79
"7552","Crawford"," Missouri",98.9,0.8,1.4,0.6,0,1.9,17,33
"7553","Crawford"," Missouri",98.9,0.8,1.4,0.6,0,1.9,18,25
"7554","Crawford"," Missouri",98.9,0.8,1.4,0.6,0,1.9,19,47
"7555","Crawford"," Missouri",98.9,0.8,1.4,0.6,0,1.9,20,37
"7556","Crawford"," Missouri",98.9,0.8,1.4,0.6,0,1.9,26,39
"7557","Crawford"," Missouri",98.9,0.8,1.4,0.6,0,1.9,29,55
"7558","Crawford"," Missouri",98.9,0.8,1.4,0.6,0,1.9,39,33
"7559","Crawford"," Missouri",98.9,0.8,1.4,0.6,0,1.9,42,39
"7560","Crawford"," Missouri",98.9,0.8,1.4,0.6,0,1.9,55,23
"7561","Dade"," Missouri",98.1,0.5,3.4,0.2,0.1,2.1,13,83
"7562","Dade"," Missouri",98.1,0.5,3.4,0.2,0.1,2.1,29,57
"7563","Dallas"," Missouri",98.3,0.2,2.8,0.4,0,2,1,47
"7564","Dallas"," Missouri",98.3,0.2,2.8,0.4,0,2,5,39
"7565","Dallas"," Missouri",98.3,0.2,2.8,0.4,0,2,19,49
"7566","Dallas"," Missouri",98.3,0.2,2.8,0.4,0,2,29,59
"7567","Dallas"," Missouri",98.3,0.2,2.8,0.4,0,2,48,113
"7568","Daviess"," Missouri",98.1,1.7,0.9,0.2,0.2,1.6,18,27
"7569","Daviess"," Missouri",98.1,1.7,0.9,0.2,0.2,1.6,21,59
"7570","Daviess"," Missouri",98.1,1.7,0.9,0.2,0.2,1.6,29,61
"7571","DeKalb"," Missouri",88.3,10.9,2.5,0.7,0.3,2.4,1,49
"7572","DeKalb"," Missouri",88.3,10.9,2.5,0.7,0.3,2.4,13,89
"7573","DeKalb"," Missouri",88.3,10.9,2.5,0.7,0.3,2.4,17,37
"7574","DeKalb"," Missouri",88.3,10.9,2.5,0.7,0.3,2.4,18,33
"7575","DeKalb"," Missouri",88.3,10.9,2.5,0.7,0.3,2.4,29,63
"7576","DeKalb"," Missouri",88.3,10.9,2.5,0.7,0.3,2.4,47,41
"7577","Dent"," Missouri",97.8,1.6,1.7,1.4,0,1.7,29,65
"7578","Douglas"," Missouri",99,0.1,0.4,0.1,0,1.5,8,35
"7579","Douglas"," Missouri",99,0.1,0.4,0.1,0,1.5,13,97
"7580","Douglas"," Missouri",99,0.1,0.4,0.1,0,1.5,17,41
"7581","Douglas"," Missouri",99,0.1,0.4,0.1,0,1.5,20,45
"7582","Douglas"," Missouri",99,0.1,0.4,0.1,0,1.5,27,41
"7583","Douglas"," Missouri",99,0.1,0.4,0.1,0,1.5,29,67
"7584","Douglas"," Missouri",99,0.1,0.4,0.1,0,1.5,31,55
"7585","Douglas"," Missouri",99,0.1,0.4,0.1,0,1.5,32,5
"7586","Douglas"," Missouri",99,0.1,0.4,0.1,0,1.5,41,19
"7587","Douglas"," Missouri",99,0.1,0.4,0.1,0,1.5,46,43
"7588","Douglas"," Missouri",99,0.1,0.4,0.1,0,1.5,53,17
"7589","Douglas"," Missouri",99,0.1,0.4,0.1,0,1.5,55,31
"7590","Dunklin"," Missouri",86.3,11.2,0.9,0.6,0.1,6.5,29,69
"7591","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,1,59
"7592","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,5,47
"7593","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,12,37
"7594","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,13,119
"7595","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,16,41
"7596","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,17,55
"7597","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,18,47
"7598","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,19,69
"7599","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,20,59
"7600","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,21,73
"7601","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,22,41
"7602","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,23,7
"7603","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,25,11
"7604","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,28,37
"7605","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,29,71
"7606","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,31,61
"7607","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,36,33
"7608","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,37,69
"7609","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,39,49
"7610","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,42,55
"7611","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,47,51
"7612","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,48,159
"7613","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,50,11
"7614","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,51,67
"7615","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,51,620
"7616","Franklin"," Missouri",98,1.5,0.9,0.8,0.1,1.7,53,21
"7617","Gasconade"," Missouri",98.7,0.8,0.9,0.8,0,1.4,29,73
"7618","Gentry"," Missouri",98.2,1.2,0.5,0.6,0.1,1.5,29,75
"7619","Greene"," Missouri",93,4.5,1.7,2.6,0.3,3.6,1,63
"7620","Greene"," Missouri",93,4.5,1.7,2.6,0.3,3.6,5,55
"7621","Greene"," Missouri",93,4.5,1.7,2.6,0.3,3.6,13,133
"7622","Greene"," Missouri",93,4.5,1.7,2.6,0.3,3.6,17,61
"7623","Greene"," Missouri",93,4.5,1.7,2.6,0.3,3.6,18,55
"7624","Greene"," Missouri",93,4.5,1.7,2.6,0.3,3.6,19,73
"7625","Greene"," Missouri",93,4.5,1.7,2.6,0.3,3.6,28,41
"7626","Greene"," Missouri",93,4.5,1.7,2.6,0.3,3.6,29,77
"7627","Greene"," Missouri",93,4.5,1.7,2.6,0.3,3.6,36,39
"7628","Greene"," Missouri",93,4.5,1.7,2.6,0.3,3.6,37,79
"7629","Greene"," Missouri",93,4.5,1.7,2.6,0.3,3.6,39,57
"7630","Greene"," Missouri",93,4.5,1.7,2.6,0.3,3.6,42,59
"7631","Greene"," Missouri",93,4.5,1.7,2.6,0.3,3.6,47,59
"7632","Greene"," Missouri",93,4.5,1.7,2.6,0.3,3.6,51,79
"7633","Grundy"," Missouri",97.2,0.7,1.6,1,0.4,2.3,17,63
"7634","Grundy"," Missouri",97.2,0.7,1.6,1,0.4,2.3,19,75
"7635","Grundy"," Missouri",97.2,0.7,1.6,1,0.4,2.3,29,79
"7636","Grundy"," Missouri",97.2,0.7,1.6,1,0.4,2.3,47,61
"7637","Harrison"," Missouri",97.8,2.2,0.3,0.2,0,2.2,18,61
"7638","Harrison"," Missouri",97.8,2.2,0.3,0.2,0,2.2,19,85
"7639","Harrison"," Missouri",97.8,2.2,0.3,0.2,0,2.2,21,97
"7640","Harrison"," Missouri",97.8,2.2,0.3,0.2,0,2.2,28,47
"7641","Harrison"," Missouri",97.8,2.2,0.3,0.2,0,2.2,29,81
"7642","Harrison"," Missouri",97.8,2.2,0.3,0.2,0,2.2,39,67
"7643","Harrison"," Missouri",97.8,2.2,0.3,0.2,0,2.2,48,203
"7644","Harrison"," Missouri",97.8,2.2,0.3,0.2,0,2.2,54,33
"7645","Henry"," Missouri",97.4,2,1.6,0.7,0,2.3,1,67
"7646","Henry"," Missouri",97.4,2,1.6,0.7,0,2.3,13,151
"7647","Henry"," Missouri",97.4,2,1.6,0.7,0,2.3,17,73
"7648","Henry"," Missouri",97.4,2,1.6,0.7,0,2.3,18,65
"7649","Henry"," Missouri",97.4,2,1.6,0.7,0,2.3,19,87
"7650","Henry"," Missouri",97.4,2,1.6,0.7,0,2.3,21,103
"7651","Henry"," Missouri",97.4,2,1.6,0.7,0,2.3,29,83
"7652","Henry"," Missouri",97.4,2,1.6,0.7,0,2.3,39,69
"7653","Henry"," Missouri",97.4,2,1.6,0.7,0,2.3,47,79
"7654","Henry"," Missouri",97.4,2,1.6,0.7,0,2.3,51,89
"7655","Hickory"," Missouri",97.7,0.1,2.9,0.3,0.3,1.6,29,85
"7656","Holt"," Missouri",97.6,1.2,1.4,0.8,0,0.6,29,87
"7657","Holt"," Missouri",97.6,1.2,1.4,0.8,0,0.6,31,89
"7658","Howard"," Missouri",93.6,6.3,1.4,0.4,0.1,1.5,5,61
"7659","Howard"," Missouri",93.6,6.3,1.4,0.4,0.1,1.5,18,67
"7660","Howard"," Missouri",93.6,6.3,1.4,0.4,0.1,1.5,19,89
"7661","Howard"," Missouri",93.6,6.3,1.4,0.4,0.1,1.5,24,27
"7662","Howard"," Missouri",93.6,6.3,1.4,0.4,0.1,1.5,29,89
"7663","Howard"," Missouri",93.6,6.3,1.4,0.4,0.1,1.5,31,93
"7664","Howard"," Missouri",93.6,6.3,1.4,0.4,0.1,1.5,48,227
"7665","Howell"," Missouri",98.5,0.8,1.9,1,0.1,2.1,29,91
"7666","Iron"," Missouri",97.8,2.1,1.6,0.4,0.1,1.7,26,71
"7667","Iron"," Missouri",97.8,2.1,1.6,0.4,0.1,1.7,29,93
"7668","Iron"," Missouri",97.8,2.1,1.6,0.4,0.1,1.7,49,21
"7669","Iron"," Missouri",97.8,2.1,1.6,0.4,0.1,1.7,55,51
"7670","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,1,71
"7671","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,5,67
"7672","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,8,57
"7673","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,12,63
"7674","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,13,157
"7675","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,17,77
"7676","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,18,71
"7677","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,19,97
"7678","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,20,85
"7679","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,21,109
"7680","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,22,49
"7681","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,26,75
"7682","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,27,63
"7683","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,28,59
"7684","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,29,95
"7685","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,37,99
"7686","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,39,79
"7687","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,40,65
"7688","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,41,29
"7689","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,46,71
"7690","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,47,87
"7691","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,48,239
"7692","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,54,35
"7693","Jackson"," Missouri",69.3,25.4,1.4,2.5,0.4,8.9,55,53
"7694","Jasper"," Missouri",93.3,3.2,3.1,1.5,0.5,7.9,13,159
"7695","Jasper"," Missouri",93.3,3.2,3.1,1.5,0.5,7.9,17,79
"7696","Jasper"," Missouri",93.3,3.2,3.1,1.5,0.5,7.9,18,73
"7697","Jasper"," Missouri",93.3,3.2,3.1,1.5,0.5,7.9,19,99
"7698","Jasper"," Missouri",93.3,3.2,3.1,1.5,0.5,7.9,28,61
"7699","Jasper"," Missouri",93.3,3.2,3.1,1.5,0.5,7.9,29,97
"7700","Jasper"," Missouri",93.3,3.2,3.1,1.5,0.5,7.9,45,53
"7701","Jasper"," Missouri",93.3,3.2,3.1,1.5,0.5,7.9,48,241
"7702","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,1,73
"7703","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,5,69
"7704","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,8,59
"7705","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,12,65
"7706","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,13,163
"7707","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,16,51
"7708","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,17,81
"7709","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,18,77
"7710","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,19,101
"7711","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,20,87
"7712","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,21,111
"7713","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,22,51
"7714","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,22,53
"7715","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,28,63
"7716","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,28,65
"7717","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,29,99
"7718","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,30,43
"7719","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,31,95
"7720","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,36,45
"7721","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,39,81
"7722","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,40,67
"7723","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,41,31
"7724","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,42,65
"7725","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,47,89
"7726","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,48,245
"7727","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,53,31
"7728","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,54,37
"7729","Jefferson"," Missouri",97.8,1.7,0.8,1.1,0,1.9,55,55
"7730","Johnson"," Missouri",92.3,6.1,1.6,2.7,0.5,4.2,5,71
"7731","Johnson"," Missouri",92.3,6.1,1.6,2.7,0.5,4.2,13,167
"7732","Johnson"," Missouri",92.3,6.1,1.6,2.7,0.5,4.2,17,87
"7733","Johnson"," Missouri",92.3,6.1,1.6,2.7,0.5,4.2,18,81
"7734","Johnson"," Missouri",92.3,6.1,1.6,2.7,0.5,4.2,19,103
"7735","Johnson"," Missouri",92.3,6.1,1.6,2.7,0.5,4.2,20,91
"7736","Johnson"," Missouri",92.3,6.1,1.6,2.7,0.5,4.2,21,115
"7737","Johnson"," Missouri",92.3,6.1,1.6,2.7,0.5,4.2,29,101
"7738","Johnson"," Missouri",92.3,6.1,1.6,2.7,0.5,4.2,31,97
"7739","Johnson"," Missouri",92.3,6.1,1.6,2.7,0.5,4.2,47,91
"7740","Johnson"," Missouri",92.3,6.1,1.6,2.7,0.5,4.2,48,251
"7741","Johnson"," Missouri",92.3,6.1,1.6,2.7,0.5,4.2,56,19
"7742","Knox"," Missouri",98.1,1.4,0.5,0.5,0.5,1,17,95
"7743","Knox"," Missouri",98.1,1.4,0.5,0.5,0.5,1,18,83
"7744","Knox"," Missouri",98.1,1.4,0.5,0.5,0.5,1,21,121
"7745","Knox"," Missouri",98.1,1.4,0.5,0.5,0.5,1,23,13
"7746","Knox"," Missouri",98.1,1.4,0.5,0.5,0.5,1,29,103
"7747","Knox"," Missouri",98.1,1.4,0.5,0.5,0.5,1,31,107
"7748","Knox"," Missouri",98.1,1.4,0.5,0.5,0.5,1,39,83
"7749","Knox"," Missouri",98.1,1.4,0.5,0.5,0.5,1,47,93
"7750","Knox"," Missouri",98.1,1.4,0.5,0.5,0.5,1,48,275
"7751","Laclede"," Missouri",97.8,1.4,1.8,0.9,0.5,2.4,29,105
"7752","Lafayette"," Missouri",96.5,3.1,1.2,0.7,0.4,2.8,5,73
"7753","Lafayette"," Missouri",96.5,3.1,1.2,0.7,0.4,2.8,12,67
"7754","Lafayette"," Missouri",96.5,3.1,1.2,0.7,0.4,2.8,22,55
"7755","Lafayette"," Missouri",96.5,3.1,1.2,0.7,0.4,2.8,28,71
"7756","Lafayette"," Missouri",96.5,3.1,1.2,0.7,0.4,2.8,29,107
"7757","Lafayette"," Missouri",96.5,3.1,1.2,0.7,0.4,2.8,55,65
"7758","Lawrence"," Missouri",97.6,1.1,2.2,0.2,0,7.3,1,79
"7759","Lawrence"," Missouri",97.6,1.1,2.2,0.2,0,7.3,5,75
"7760","Lawrence"," Missouri",97.6,1.1,2.2,0.2,0,7.3,17,101
